id,english_name,spanish_name,category,subtype,role_in_story,logline_usage,dramatic_function,arc_phase_affinity,scene_type_affinity,primary_genres,secondary_genres,tone_seriousness,tone_darkness,tone_stylization,humor_presence,emotional_core,moral_axis,character_change_potential,narrative_scale,conflict_type,stakes_level,default_periods,default_settings,period_flexibility,worldbuilding_requirement,sensitivity_tags,rating_floor,hays_code_relevant,professional_notes,examples_reference,script_usage_notes,production_implications,source,curation_status,tags_engine,priority_for_generation,version
THEME_STRUGGLE_FOR_BETTER_LIFE,Struggle for Better Life,Lucha por una vida mejor,THEME,social_theme;character_theme,theme,"Personajes luchan por mejorar sus condiciones de vida.","Sostiene dramas sociales, migratorios y de clase.",setup;first_plot_point;midpoint;climax,Intimate_dialogue;montage,DRAMA,DRAMEDY,4,3,naturalistic,none,"hope;frustration","freedom_vs_oppression;self_vs_community",major,personal;community,internal;social,3,20th_century;contemporary,MODERN_AMERICAN_TOWN;MODERN_EUROPEAN_TOWN,high,low,"","PG-13",false,"Tema fundamental para cine social y de personajes; conecta con público amplio.","","Evitar moralejas simplistas; mostrar complejidad de la movilidad social.",Presupuesto bajo-medio; localizaciones realistas.,script_theory_extended,validated,"social_climb;poverty;aspiration",0.85,1
THEME_STRUGGLE_FOR_POWER,Struggle for Power,Lucha por el poder,THEME,political_theme;character_theme,theme,"Individuos o grupos compiten por obtener o mantener poder.","Eje central en dramas políticos, mafiosos y fantasía épica.",first_plot_point;midpoint;second_plot_point;climax,confrontation;revelation;Intimate_dialogue,DRAMA;THRILLER;FANTASY,CRIME_DRAMA,4,4,naturalistic;heightened_stylized,none,"pride;fear","self_vs_community;honesty_vs_corruption",major,community;national,warfare;social;institutional,4,ancient;middle_ages;20th_century;near_future,ANCIENT_ROME;MIDDLE_AGES;DYSTOPIAN_FUTURISTIC_CITY,medium,medium,"","PG-13;R",false,"Tema clásico de 'tronos y despachos'; da estructura clara de ascensos y caídas.","","Definir reglas de poder (legal, simbólico, militar) y cómo se ganan o pierden.",Presupuesto medio-alto; sets institucionales y posible escala bélica.,script_theory_extended,validated,"power_struggle;politics;succession",0.9,1
THEME_SURVIVING_IN_WARTIME,Surviving in Wartime,Sobrevivir en tiempos de guerra,THEME,war_theme;character_theme,theme,"Personajes intentan sobrevivir a un conflicto bélico más que ganarlo.","Traslada foco del combate al impacto humano cotidiano.",setup;midpoint;climax,survival_sequence;Intimate_dialogue,DRAMA;WAR,THRILLER,4,4,naturalistic,none,"fear;hope","hope_vs_despair;self_vs_community",major,personal;community,warfare;social,4,20th_century,GREAT_WAR;WW2_EUROPE;WW2_AFRICA,medium,medium,"war","R",true,"Tema profundo; útil para historias centradas en civiles o soldados agotados.","","Cuidar equilibrio entre horror y momentos de humanidad para evitar saturación.",Presupuesto medio-alto; extras y localizaciones de guerra.,script_theory_extended,validated,"wartime;civilian;survival",0.85,1
THEME_TREASURE_HUNT,Treasure Hunt,Búsqueda del tesoro,THEME,adventure_theme;plot_theme,theme,"Personajes emprenden búsqueda de un tesoro físico o simbólico.","Ofrece estructura de objetivo y pistas; ideal para aventuras familiares.",first_plot_point;midpoint;second_plot_point;climax,exploration;action_setpiece;revelation,ADVENTURE;FANTASY,COMEDY,3,2,heightened_stylized,light,"curiosity;excitement","self_vs_community",minor;major,community;global,exploration;social,3,ancient;fantasy;20th_century,FANTASY_KINGDOM;ANCIENT_EGYPT;CARIBBEAN,medium,medium,"","PG-13",false,"Tema muy apto para público familiar; se presta a puzzles, mapas y personajes pintorescos.","","Usar el tesoro como metáfora (familia, memoria, perdón) para dar profundidad al final.",Presupuesto medio-alto; variedad de localizaciones de aventura.,script_theory_extended,validated,"treasure;quest;adventure",0.9,1
THEME_UNIFORM_HEROISM,Uniform Heroism,Heroísmo uniformado,THEME,war_theme;moral_theme,theme,"Personajes en uniforme (militar, policial, sanitario) actúan heroicamente.","Visibiliza sacrificios y dilemas de profesiones de servicio.",first_plot_point;midpoint;climax,action_setpiece;Intimate_dialogue,WAR;DRAMA;THRILLER,CRIME_DRAMA,4,3,naturalistic;heightened_stylized,none,"fear;pride","duty_vs_desire;self_vs_community",major,community;national,warfare;institutional,4,20th_century;contemporary,GREAT_WAR;WW2_EUROPE;MODERN_AMERICAN_CITY,medium,medium,"war","PG-13;R",true,"Tema muy usado en cine patriótico y dramas de servicios públicos.","","Cuidar representación realista de instituciones sin idealización total ni cinismo extremo.",Presupuesto medio-alto; depende del tipo de acciones heroicas.",script_theory_extended,validated,"uniform;service;heroism",0.8,1
THEME_UNREQUITED_LOVE,Unrequited Love,Amor no correspondido,THEME,romantic_theme;character_theme,theme,"Un personaje ama a otro que no le corresponde.","Explorar deseo, dolor y madurez emocional; ideal para dramas y romances.",setup;midpoint;climax,Intimate_dialogue;montage,ROMANCE;DRAMA,DRAMEDY,3,3,naturalistic,none,"love;sadness","self_vs_community",major,personal,internal;relational,2,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,low,"","PG-13",false,"Tema muy universal; requiere cuidar la dignidad tanto del que ama como del que no responde.","","Evitar convertir al no correspondido en obsesivo sin matices; dejar espacio a crecimiento personal.",Presupuesto bajo; centrado en interpretación.",script_theory_extended,validated,"unrequited;melancholy;growth",0.85,1
THEME_WAR_IS_HELL,War Is Hell,La guerra es un infierno,THEME,war_theme;moral_theme,theme,"La guerra se presenta como experiencia devastadora más que gloriosa.","Ofrece lectura crítica sobre conflicto armado y sus consecuencias.",setup;midpoint;climax,battle;survival_sequence;Intimate_dialogue,WAR;DRAMA,THRILLER,5,5,naturalistic,none,"fear;despair","hope_vs_despair;freedom_vs_oppression",major,community;national,warfare;social,4,20th_century,GREAT_WAR;WW2_EUROPE;WW2_PACIFIC,medium,medium,"war","R",true,"Tema asociado a películas bélicas serias (anti-bélicas); exige tratamiento ético cuidado.","","Mostrar no solo horrores físicos sino rupturas morales y sociales.",Presupuesto medio-alto; recreación bélica rica.",script_theory_extended,validated,"antiwar;horror_of_war;critique",0.85,1
THEME_WINNING_THE_BELOVED,Winning the Beloved,Conquistar al amado,THEME,romantic_theme,theme,"El objetivo principal es conquistar románticamente a alguien.","Sostiene comedias y romances clásicos de 'ganar el amor'.",first_plot_point;midpoint;climax,Intimate_dialogue;comic_relief,ROMANCE;COMEDY,DRAMEDY,2,1,naturalistic,light,"love;joy","self_vs_community",major,personal,relational,2,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,low,"","PG-13",false,"Tema sencillo y comercial; conviene evitar elaboración de 'conquista' como manipulación.",,"Trabajar consentimiento, reciprocidad y evolución mutua de los personajes.",Presupuesto bajo; centrado en química y situaciones.",script_theory_extended,validated,"pursuit;romantic_goal;happy_ending",0.9,1
THEME_WRONGFULLY_ACCUSED,Wrongfully Accused,Acusado injustamente,THEME,plot_theme;moral_theme,theme,"Un personaje es acusado de algo que no ha hecho.","Motor para thrillers judiciales y dramas de sistema injusto.",inciting_incident;first_plot_point;midpoint;climax,investigation;trial_scene;confrontation,THRILLER;DRAMA,LEGAL_DRAMA,4,3,naturalistic,none,"fear;indignation","justice_vs_injustice",major,personal;community,internal;institutional,4,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,low,"","PG-13;R",true,"Tema que genera empatía fuerte; exige diseño sólido de pruebas, trampas y resoluciones.",,"Evitar deus ex machina; la limpieza del nombre debe venir de acciones y descubrimientos concretos.",Presupuesto medio; juzgados, cárceles y localizaciones urbanas.",script_theory_extended,validated,"false_accusation;trial;system",0.9,1
THEME_CATCHY_ONE_LINERS,Catchy One-Liners,Frases memorables,THEME,tone_device;dialogue_style,theme,"La historia se apoya en frases cortas y memorables del protagonista o secundarios.","Reforzar branding de personajes y dar momentos quotables; útil en acción, comedia y blockbuster.",setup;midpoint;climax,Intimate_dialogue;comic_relief;confrontation,ACTION;COMEDY;THRILLER,DRAMEDY,2,2,heightened_stylized,light,"joy;pride","self_vs_community",minor,personal;community,relational,2,20th_century;contemporary,ANY_SETTING,high,low,"","PG-13",false,"Recurso de estilo más que de estructura; funciona mejor si las frases nacen orgánicamente de carácter y situación.","","Evitar sobrecargar el guion con líneas 'ingeniosas' que rompan verosimilitud o tono serio.",Impacto en tiempo de escritura y marketing más que en producción física.,script_theory_extended,validated,"one_liner;catchphrase;dialogue_style",0.7,1
THEME_HIGHBROW_HUMOR,Highbrow Humor,Humor intelectual,THEME,tone_device;humor_style,theme,"El humor se basa en referencias culturales, juegos de lenguaje y sutilezas.","Añadir sofisticación y capas de lectura; más típico de dramas con humor, comedias de autor y sátiras.",setup;midpoint,Intimate_dialogue;comic_relief,COMEDY;DRAMA,DRAMEDY,3,2,naturalistic,light,"joy;curiosity","self_vs_community",minor,personal;community,relational,2,20th_century;contemporary,MODERN_EUROPEAN_CITY;MODERN_AMERICAN_CITY,high,low,"","PG-13",false,"Aporta personalidad distintiva; exige público dispuesto a seguir referencias y subtexto.","","Cuidar que el humor no excluya en exceso; equilibrar chistes internos con momentos accesibles.",Sin impacto fuerte de producción; depende del trabajo de guion y casting.,script_theory_extended,validated,"highbrow;witty;dialogue_humor",0.65,1
THEME_LOWBROW_HUMOR,Lowbrow Humor,Humor popular / soez,THEME,tone_device;humor_style,theme,"El humor se apoya en chistes físicos, escatológicos o directos.","Buscar carcajada rápida y accesible; típico de comedias comerciales y slapstick.",setup;midpoint,comic_relief;slapstick,COMEDY;SLAPSTICK_COMEDY,DRAMEDY,2,1,heightened_stylized,central,"joy;embarrassment","self_vs_community",minor,personal;community,relational,2,20th_century;contemporary,ANY_SETTING,high,low,"","PG-13;R",false,"Recurso efectivo para público amplio; hay que cuidar no romper tono si el resto de la historia es serio.","","Modular intensidad; concentrar humor más crudo en personajes concretos para que no contagie todo.",Puede requerir coreografía de gags físicos y props específicos; presupuesto bajo-medio.,script_theory_extended,validated,"lowbrow;gross_out;physical_comedy",0.6,1
THEME_SLAPSTICK_MAYHEM,Slapstick Mayhem,Comedia física desatada,THEME,tone_device;humor_style,theme,"La historia incluye secuencias de comedia física extrema y caos.","Ofrecer alivio cómico basado en golpes, caídas y accidentes exagerados.",midpoint;comic_setpieces,slapstick;comic_relief,SLAPSTICK_COMEDY;COMEDY,FAMILY_COMEDY,2,1,heightened_stylized,central,"joy;embarrassment","self_vs_community",minor,personal;community,relational,2,20th_century;contemporary,ANY_SETTING,high,low,"","PG",false,"Recurso claro de comedia física; conviene que esté integrado en la lógica del mundo y el tono.",,"Planificar bien seguridad y timing para que los gags funcionen sin parecer improvisación peligrosa.",Coordinación de stunts ligeros y decorados resistentes; presupuesto bajo-medio.,script_theory_extended,validated,"slapstick;chaos;gag",0.65,1
THEME_ALCOHOL_FREEDOM,Alcohol Freedom,Alcohol como motivo festivo,THEME,tone_device;social_theme,theme,"El consumo de alcohol se asocia con liberación, fiesta y ruptura de inhibiciones.","Crear atmósferas festivas y explorar comportamientos bajo intoxicación.",setup;midpoint,comic_relief;party_scene,COMEDY;DRAMA,DRAMEDY,3,2,naturalistic;heightened_stylized,light,"joy;regret","self_vs_community",minor;major,personal;community,relational;social,2,20th_century;contemporary,MODERN_AMERICAN_CITY;MODERN_EUROPEAN_CITY,high,low,"","PG-13;R",true,"Tema recurrente en muchas historias urbanas; requiere cuidado para no glamurizar comportamientos destructivos.",,"Mostrar tanto el lado festivo como las consecuencias (vergüenza, conflicto, accidentes).",Rodajes en bares, fiestas y exteriores nocturnos; presupuesto medio.,script_theory_extended,validated,"alcohol;party;liberation",0.7,1
THEME_FESTIVE_ATM,Festive Atmosphere,Atmósfera festiva / navideña,THEME,tone_device;setting_mood,theme,"La historia se sitúa en contexto festivo (Navidad, fiestas locales).","Dar contraste entre celebración y conflicto; útil en comedias y dramas familiares.",setup;midpoint;epilogue,party_scene;family_scene;montage,COMEDY;DRAMA;ROMANCE,HOLIDAY_MOVIE,2,1,naturalistic;heightened_stylized,light,"joy;nostalgia","self_vs_community",minor;major,personal;family;community,relational;social,2,20th_century;contemporary,MODERN_AMERICAN_TOWN;MODERN_EUROPEAN_TOWN,high,low,"","PG;PG-13",false,"Tema muy comercial; sirve de envoltorio para múltiples historias (reencuentros, reconciliaciones, secretos).",,"Cuidar que la festividad no se convierta en simple decorado; integrar tradiciones y rituales en las decisiones dramáticas.",Necesita decoración específica, extras y posiblemente nieve/efectos; presupuesto medio.,script_theory_extended,validated,"christmas;holiday;festive",0.8,1
THEME_CHRISTMAS_CAT,Christmas Cat,Gato navideño especial,THEME,tone_device;quirky_motif,theme,"Un motivo navideño peculiar (como un gato navideño) recorre la historia.","Aporta toque distintivo y simpático; funciona como símbolo o running gag.",setup;midpoint;epilogue,comic_relief;visual_motif,COMEDY;FAMILY,DRAMEDY,2,1,heightened_stylized,light,"joy;nostalgia","self_vs_community",minor,personal;family,relational,1,20th_century;contemporary,HOLIDAY_SETTINGS,high,low,"","PG",false,"Recurso concreto y lúdico; útil para diferenciar una historia navideña dentro del mercado saturado.",,"Usar el motivo para marcar cambios de estado emocional (cuando aparece, cómo interactúa).",Afecta a props, animal handling si se usa gato real y puesta en escena; presupuesto bajo.,script_theory_extended,validated,"holiday_motif;pet;running_gag",0.6,1
THEME_MAGICAL_LESSON,Magical Lesson,Lección mágica / fábula moral,THEME,moral_theme;supernatural_theme,theme,"Sucesos mágicos enseñan una lección moral a personajes.","Permite tono de fábula y aprendizaje; apto para público familiar.",inciting_incident;midpoint;climax,supernatural_event;Intimate_dialogue,FAMILY;FANTASY,DRAMA,3,2,heightened_stylized,light,"wonder;hope","self_vs_community",major,personal;community,supernatural;internal,3,ancient;fantasy;contemporary,FANTASY_KINGDOM;HOLIDAY_SETTINGS,medium,medium,"","PG",false,"Tema ideal para cine familiar y cuentos modernos; conecta magia con crecimiento personal.",,"Asegurarse de que la 'moraleja' surge de decisiones y cambios, no solo de discurso explícito.",FX moderados y diseño de producción amable; presupuesto medio.,script_theory_extended,validated,"fable;magic;lesson",0.85,1
EVENTS_EXCESSIVE_VIOLENCE,Excessive Violence,Violencia excesiva,EVENT,content_flag;intense_event,content,"La historia incluye violencia gráfica o reiterada más allá de lo habitual.","Elevar intensidad y sensación de peligro; requiere tratamiento responsable y coherente con el tono.",throughline;midpoint;climax,action_setpiece;survival_sequence;confrontation,THRILLER;HORROR;WAR,ACTION,5,5,naturalistic;heightened_stylized,none,"fear;shock","justice_vs_injustice;hope_vs_despair",major,community;national;global,warfare;social,5,variable,ANY_SETTING,high,low,"extreme_violence","R;NC-17",true,"Debe usarse sólo cuando la temática lo exige; el exceso sin propósito puede alienar público y complicar rating.","","Definir claramente el nivel de violencia deseado y mantener consistencia; disponer de versiones alternativas en desarrollo si se busca distinto rating.",Impacta en maquillaje, FX y coreografías; aumenta costes y complejidad de aprobación normativa.,script_theory_extended,validated,"violence;graphic;intensity",0.4,1
